group_id: [176,8]

Description: C2 x (C11 : C8)

   Subgroups         rho
  1                 1
  C2                1
  C2                1
  C2                1
  C4                1
  C2 x C2           1
  C4                1
  C4 x C2           1
  C8                1
  C8                1
  C11               1
  C8 x C2           1
  C22               1
  C22               1
  C22               1
  C44               1
  C22 x C2          1
  C44               1
  C44 x C2          1
  C11 : C8          1
  C11 : C8          1
  C2 x (C11 : C8)   1
